loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1231.468,1737125209,checkpoint_000000,True,False,1,1f371_00037,2025-01-17_15-46-49,2.0706114768981934,2.0706114768981934,147567,DESKTOP-KFJMPPQ,192.168.0.114,2.0706114768981934,1
169.75739,1737125210,checkpoint_000001,True,False,2,1f371_00037,2025-01-17_15-46-50,1.288160800933838,3.3587722778320312,147567,DESKTOP-KFJMPPQ,192.168.0.114,3.3587722778320312,2
5.0300455,1737125212,checkpoint_000002,True,False,3,1f371_00037,2025-01-17_15-46-52,1.2300310134887695,4.588803291320801,147567,DESKTOP-KFJMPPQ,192.168.0.114,4.588803291320801,3
0.40415677,1737125213,checkpoint_000003,True,False,4,1f371_00037,2025-01-17_15-46-53,1.2141222953796387,5.8029255867004395,147567,DESKTOP-KFJMPPQ,192.168.0.114,5.8029255867004395,4
0.23810466,1737125214,checkpoint_000004,True,False,5,1f371_00037,2025-01-17_15-46-54,1.1823854446411133,6.985311031341553,147567,DESKTOP-KFJMPPQ,192.168.0.114,6.985311031341553,5
0.23247609,1737125215,checkpoint_000005,True,False,6,1f371_00037,2025-01-17_15-46-55,1.2628090381622314,8.248120069503784,147567,DESKTOP-KFJMPPQ,192.168.0.114,8.248120069503784,6
0.2315633,1737125216,checkpoint_000006,True,False,7,1f371_00037,2025-01-17_15-46-56,1.1965000629425049,9.444620132446289,147567,DESKTOP-KFJMPPQ,192.168.0.114,9.444620132446289,7
0.23037246,1737125218,checkpoint_000007,True,False,8,1f371_00037,2025-01-17_15-46-58,1.2795605659484863,10.724180698394775,147567,DESKTOP-KFJMPPQ,192.168.0.114,10.724180698394775,8
0.22918501,1737125219,checkpoint_000008,True,False,9,1f371_00037,2025-01-17_15-46-59,1.2361598014831543,11.96034049987793,147567,DESKTOP-KFJMPPQ,192.168.0.114,11.96034049987793,9
0.22741911,1737125220,checkpoint_000009,True,False,10,1f371_00037,2025-01-17_15-47-00,1.2350871562957764,13.195427656173706,147567,DESKTOP-KFJMPPQ,192.168.0.114,13.195427656173706,10
0.2260385,1737125221,checkpoint_000010,True,False,11,1f371_00037,2025-01-17_15-47-01,1.181520938873291,14.376948595046997,147567,DESKTOP-KFJMPPQ,192.168.0.114,14.376948595046997,11
0.22457905,1737125223,checkpoint_000011,True,False,12,1f371_00037,2025-01-17_15-47-03,1.241114854812622,15.61806344985962,147567,DESKTOP-KFJMPPQ,192.168.0.114,15.61806344985962,12
0.22292042,1737125224,checkpoint_000012,True,False,13,1f371_00037,2025-01-17_15-47-04,1.1838667392730713,16.80193018913269,147567,DESKTOP-KFJMPPQ,192.168.0.114,16.80193018913269,13
0.22115295,1737125225,checkpoint_000013,True,False,14,1f371_00037,2025-01-17_15-47-05,1.2350568771362305,18.03698706626892,147567,DESKTOP-KFJMPPQ,192.168.0.114,18.03698706626892,14
0.21929672,1737125226,checkpoint_000014,True,False,15,1f371_00037,2025-01-17_15-47-06,1.2862274646759033,19.323214530944824,147567,DESKTOP-KFJMPPQ,192.168.0.114,19.323214530944824,15
0.21884045,1737125227,checkpoint_000015,True,False,16,1f371_00037,2025-01-17_15-47-07,1.2287354469299316,20.551949977874756,147567,DESKTOP-KFJMPPQ,192.168.0.114,20.551949977874756,16
0.21590558,1737125229,checkpoint_000016,True,False,17,1f371_00037,2025-01-17_15-47-09,1.1812357902526855,21.73318576812744,147567,DESKTOP-KFJMPPQ,192.168.0.114,21.73318576812744,17
0.21423633,1737125230,checkpoint_000017,True,False,18,1f371_00037,2025-01-17_15-47-10,1.272554874420166,23.005740642547607,147567,DESKTOP-KFJMPPQ,192.168.0.114,23.005740642547607,18
0.21238668,1737125231,checkpoint_000018,True,False,19,1f371_00037,2025-01-17_15-47-11,1.1643004417419434,24.17004108428955,147567,DESKTOP-KFJMPPQ,192.168.0.114,24.17004108428955,19
0.21063511,1737125232,checkpoint_000019,True,False,20,1f371_00037,2025-01-17_15-47-12,1.2401344776153564,25.410175561904907,147567,DESKTOP-KFJMPPQ,192.168.0.114,25.410175561904907,20
0.20852432,1737125234,checkpoint_000020,True,False,21,1f371_00037,2025-01-17_15-47-14,1.2378451824188232,26.64802074432373,147567,DESKTOP-KFJMPPQ,192.168.0.114,26.64802074432373,21
0.20648627,1737125235,checkpoint_000021,True,False,22,1f371_00037,2025-01-17_15-47-15,1.2251207828521729,27.873141527175903,147567,DESKTOP-KFJMPPQ,192.168.0.114,27.873141527175903,22
0.20451482,1737125236,checkpoint_000022,True,False,23,1f371_00037,2025-01-17_15-47-16,1.2354109287261963,29.1085524559021,147567,DESKTOP-KFJMPPQ,192.168.0.114,29.1085524559021,23
0.20284554,1737125237,checkpoint_000023,True,False,24,1f371_00037,2025-01-17_15-47-17,1.2496778964996338,30.358230352401733,147567,DESKTOP-KFJMPPQ,192.168.0.114,30.358230352401733,24
0.20089915,1737125239,checkpoint_000024,True,False,25,1f371_00037,2025-01-17_15-47-19,1.1865336894989014,31.544764041900635,147567,DESKTOP-KFJMPPQ,192.168.0.114,31.544764041900635,25
0.20002632,1737125240,checkpoint_000025,True,False,26,1f371_00037,2025-01-17_15-47-20,1.2388365268707275,32.78360056877136,147567,DESKTOP-KFJMPPQ,192.168.0.114,32.78360056877136,26
0.19708832,1737125241,checkpoint_000026,True,False,27,1f371_00037,2025-01-17_15-47-21,1.179992437362671,33.96359300613403,147567,DESKTOP-KFJMPPQ,192.168.0.114,33.96359300613403,27
0.19461736,1737125242,checkpoint_000027,True,False,28,1f371_00037,2025-01-17_15-47-22,1.3074355125427246,35.27102851867676,147567,DESKTOP-KFJMPPQ,192.168.0.114,35.27102851867676,28
0.19346276,1737125243,checkpoint_000028,True,False,29,1f371_00037,2025-01-17_15-47-23,1.2475473880767822,36.51857590675354,147567,DESKTOP-KFJMPPQ,192.168.0.114,36.51857590675354,29
0.19036558,1737125245,checkpoint_000029,True,False,30,1f371_00037,2025-01-17_15-47-25,1.2363765239715576,37.7549524307251,147567,DESKTOP-KFJMPPQ,192.168.0.114,37.7549524307251,30
0.18865466,1737125246,checkpoint_000030,True,False,31,1f371_00037,2025-01-17_15-47-26,1.185826301574707,38.940778732299805,147567,DESKTOP-KFJMPPQ,192.168.0.114,38.940778732299805,31
0.18699455,1737125247,checkpoint_000031,True,False,32,1f371_00037,2025-01-17_15-47-27,1.30495023727417,40.245728969573975,147567,DESKTOP-KFJMPPQ,192.168.0.114,40.245728969573975,32
0.18510282,1737125248,checkpoint_000032,True,False,33,1f371_00037,2025-01-17_15-47-28,1.217055320739746,41.46278429031372,147567,DESKTOP-KFJMPPQ,192.168.0.114,41.46278429031372,33
0.18204407,1737125250,checkpoint_000033,True,False,34,1f371_00037,2025-01-17_15-47-30,1.2744274139404297,42.73721170425415,147567,DESKTOP-KFJMPPQ,192.168.0.114,42.73721170425415,34
0.18090285,1737125251,checkpoint_000034,True,False,35,1f371_00037,2025-01-17_15-47-31,1.2890665531158447,44.026278257369995,147567,DESKTOP-KFJMPPQ,192.168.0.114,44.026278257369995,35
0.18197247,1737125252,checkpoint_000035,True,False,36,1f371_00037,2025-01-17_15-47-32,1.2536697387695312,45.279947996139526,147567,DESKTOP-KFJMPPQ,192.168.0.114,45.279947996139526,36
0.17563722,1737125253,checkpoint_000036,True,False,37,1f371_00037,2025-01-17_15-47-33,1.1978347301483154,46.47778272628784,147567,DESKTOP-KFJMPPQ,192.168.0.114,46.47778272628784,37
0.17595662,1737125255,checkpoint_000037,True,False,38,1f371_00037,2025-01-17_15-47-35,1.251711368560791,47.72949409484863,147567,DESKTOP-KFJMPPQ,192.168.0.114,47.72949409484863,38
0.17204352,1737125256,checkpoint_000038,True,False,39,1f371_00037,2025-01-17_15-47-36,1.1899802684783936,48.919474363327026,147567,DESKTOP-KFJMPPQ,192.168.0.114,48.919474363327026,39
0.1736199,1737125257,checkpoint_000039,True,False,40,1f371_00037,2025-01-17_15-47-37,1.266261100769043,50.18573546409607,147567,DESKTOP-KFJMPPQ,192.168.0.114,50.18573546409607,40
0.16818792,1737125258,checkpoint_000040,True,False,41,1f371_00037,2025-01-17_15-47-38,1.261352300643921,51.44708776473999,147567,DESKTOP-KFJMPPQ,192.168.0.114,51.44708776473999,41
0.16645308,1737125260,checkpoint_000041,True,False,42,1f371_00037,2025-01-17_15-47-40,1.2754237651824951,52.722511529922485,147567,DESKTOP-KFJMPPQ,192.168.0.114,52.722511529922485,42
0.16334288,1737125261,checkpoint_000042,True,False,43,1f371_00037,2025-01-17_15-47-41,1.272305965423584,53.99481749534607,147567,DESKTOP-KFJMPPQ,192.168.0.114,53.99481749534607,43
0.16095126,1737125262,checkpoint_000043,True,False,44,1f371_00037,2025-01-17_15-47-42,1.2816853523254395,55.27650284767151,147567,DESKTOP-KFJMPPQ,192.168.0.114,55.27650284767151,44
0.15971152,1737125263,checkpoint_000044,True,False,45,1f371_00037,2025-01-17_15-47-43,1.2004587650299072,56.476961612701416,147567,DESKTOP-KFJMPPQ,192.168.0.114,56.476961612701416,45
0.15815075,1737125265,checkpoint_000045,True,False,46,1f371_00037,2025-01-17_15-47-45,1.2954928874969482,57.772454500198364,147567,DESKTOP-KFJMPPQ,192.168.0.114,57.772454500198364,46
0.15554723,1737125266,checkpoint_000046,True,False,47,1f371_00037,2025-01-17_15-47-46,1.193969488143921,58.966423988342285,147567,DESKTOP-KFJMPPQ,192.168.0.114,58.966423988342285,47
0.15283348,1737125267,checkpoint_000047,True,False,48,1f371_00037,2025-01-17_15-47-47,1.324925422668457,60.29134941101074,147567,DESKTOP-KFJMPPQ,192.168.0.114,60.29134941101074,48
0.15172812,1737125269,checkpoint_000048,True,False,49,1f371_00037,2025-01-17_15-47-49,1.297734022140503,61.589083433151245,147567,DESKTOP-KFJMPPQ,192.168.0.114,61.589083433151245,49
0.14932868,1737125270,checkpoint_000049,True,False,50,1f371_00037,2025-01-17_15-47-50,1.234313726425171,62.823397159576416,147567,DESKTOP-KFJMPPQ,192.168.0.114,62.823397159576416,50
0.14697094,1737125271,checkpoint_000050,True,False,51,1f371_00037,2025-01-17_15-47-51,1.188314437866211,64.01171159744263,147567,DESKTOP-KFJMPPQ,192.168.0.114,64.01171159744263,51
0.14558068,1737125272,checkpoint_000051,True,False,52,1f371_00037,2025-01-17_15-47-52,1.2557356357574463,65.26744723320007,147567,DESKTOP-KFJMPPQ,192.168.0.114,65.26744723320007,52
0.14361605,1737125273,checkpoint_000052,True,False,53,1f371_00037,2025-01-17_15-47-53,1.1933159828186035,66.46076321601868,147567,DESKTOP-KFJMPPQ,192.168.0.114,66.46076321601868,53
0.14244583,1737125275,checkpoint_000053,True,False,54,1f371_00037,2025-01-17_15-47-55,1.278486728668213,67.73924994468689,147567,DESKTOP-KFJMPPQ,192.168.0.114,67.73924994468689,54
0.13981408,1737125276,checkpoint_000054,True,False,55,1f371_00037,2025-01-17_15-47-56,1.3713655471801758,69.11061549186707,147567,DESKTOP-KFJMPPQ,192.168.0.114,69.11061549186707,55
0.13874273,1737125277,checkpoint_000055,True,False,56,1f371_00037,2025-01-17_15-47-57,1.3017356395721436,70.41235113143921,147567,DESKTOP-KFJMPPQ,192.168.0.114,70.41235113143921,56
0.1365434,1737125279,checkpoint_000056,True,False,57,1f371_00037,2025-01-17_15-47-59,1.2508935928344727,71.66324472427368,147567,DESKTOP-KFJMPPQ,192.168.0.114,71.66324472427368,57
