loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
67.060616,1737118178,checkpoint_000000,True,False,1,1f371_00004,2025-01-17_13-49-38,1.9606540203094482,1.9606540203094482,95240,DESKTOP-KFJMPPQ,192.168.0.114,1.9606540203094482,1
2.9199386,1737118179,checkpoint_000001,True,False,2,1f371_00004,2025-01-17_13-49-39,1.2392139434814453,3.1998679637908936,95240,DESKTOP-KFJMPPQ,192.168.0.114,3.1998679637908936,2
0.36255246,1737118181,checkpoint_000002,True,False,3,1f371_00004,2025-01-17_13-49-41,1.2431447505950928,4.443012714385986,95240,DESKTOP-KFJMPPQ,192.168.0.114,4.443012714385986,3
0.2544003,1737118182,checkpoint_000003,True,False,4,1f371_00004,2025-01-17_13-49-42,1.2405929565429688,5.683605670928955,95240,DESKTOP-KFJMPPQ,192.168.0.114,5.683605670928955,4
0.22315891,1737118183,checkpoint_000004,True,False,5,1f371_00004,2025-01-17_13-49-43,1.1758110523223877,6.859416723251343,95240,DESKTOP-KFJMPPQ,192.168.0.114,6.859416723251343,5
0.1985102,1737118184,checkpoint_000005,True,False,6,1f371_00004,2025-01-17_13-49-44,1.247729778289795,8.107146501541138,95240,DESKTOP-KFJMPPQ,192.168.0.114,8.107146501541138,6
0.17697783,1737118185,checkpoint_000006,True,False,7,1f371_00004,2025-01-17_13-49-45,1.159773826599121,9.266920328140259,95240,DESKTOP-KFJMPPQ,192.168.0.114,9.266920328140259,7
0.1594377,1737118187,checkpoint_000007,True,False,8,1f371_00004,2025-01-17_13-49-47,1.2737751007080078,10.540695428848267,95240,DESKTOP-KFJMPPQ,192.168.0.114,10.540695428848267,8
0.14575258,1737118188,checkpoint_000008,True,False,9,1f371_00004,2025-01-17_13-49-48,1.2216434478759766,11.762338876724243,95240,DESKTOP-KFJMPPQ,192.168.0.114,11.762338876724243,9
0.13515273,1737118189,checkpoint_000009,True,False,10,1f371_00004,2025-01-17_13-49-49,1.2018520832061768,12.96419095993042,95240,DESKTOP-KFJMPPQ,192.168.0.114,12.96419095993042,10
