loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1826.4841,1737121970,checkpoint_000000,True,False,1,1f371_00025,2025-01-17_14-52-50,1.9443061351776123,1.9443061351776123,121649,DESKTOP-KFJMPPQ,192.168.0.114,1.9443061351776123,1
46.872406,1737121972,checkpoint_000001,True,False,2,1f371_00025,2025-01-17_14-52-52,1.2024400234222412,3.1467461585998535,121649,DESKTOP-KFJMPPQ,192.168.0.114,3.1467461585998535,2
0.7526473,1737121973,checkpoint_000002,True,False,3,1f371_00025,2025-01-17_14-52-53,1.1931538581848145,4.339900016784668,121649,DESKTOP-KFJMPPQ,192.168.0.114,4.339900016784668,3
0.14328717,1737121974,checkpoint_000003,True,False,4,1f371_00025,2025-01-17_14-52-54,1.2034757137298584,5.543375730514526,121649,DESKTOP-KFJMPPQ,192.168.0.114,5.543375730514526,4
0.109868884,1737121975,checkpoint_000004,True,False,5,1f371_00025,2025-01-17_14-52-55,1.1397404670715332,6.68311619758606,121649,DESKTOP-KFJMPPQ,192.168.0.114,6.68311619758606,5
0.109209895,1737121976,checkpoint_000005,True,False,6,1f371_00025,2025-01-17_14-52-56,1.209810733795166,7.892926931381226,121649,DESKTOP-KFJMPPQ,192.168.0.114,7.892926931381226,6
0.10871973,1737121978,checkpoint_000006,True,False,7,1f371_00025,2025-01-17_14-52-58,1.2118103504180908,9.104737281799316,121649,DESKTOP-KFJMPPQ,192.168.0.114,9.104737281799316,7
0.10820426,1737121979,checkpoint_000007,True,False,8,1f371_00025,2025-01-17_14-52-59,1.2076764106750488,10.312413692474365,121649,DESKTOP-KFJMPPQ,192.168.0.114,10.312413692474365,8
0.10771914,1737121980,checkpoint_000008,True,False,9,1f371_00025,2025-01-17_14-53-00,1.208587408065796,11.521001100540161,121649,DESKTOP-KFJMPPQ,192.168.0.114,11.521001100540161,9
0.10717323,1737121981,checkpoint_000009,True,False,10,1f371_00025,2025-01-17_14-53-01,1.1905474662780762,12.711548566818237,121649,DESKTOP-KFJMPPQ,192.168.0.114,12.711548566818237,10
0.10656764,1737121982,checkpoint_000010,True,False,11,1f371_00025,2025-01-17_14-53-02,1.1363310813903809,13.847879648208618,121649,DESKTOP-KFJMPPQ,192.168.0.114,13.847879648208618,11
0.10620229,1737121984,checkpoint_000011,True,False,12,1f371_00025,2025-01-17_14-53-04,1.1902010440826416,15.03808069229126,121649,DESKTOP-KFJMPPQ,192.168.0.114,15.03808069229126,12
0.10544012,1737121985,checkpoint_000012,True,False,13,1f371_00025,2025-01-17_14-53-05,1.1396684646606445,16.177749156951904,121649,DESKTOP-KFJMPPQ,192.168.0.114,16.177749156951904,13
0.10489961,1737121986,checkpoint_000013,True,False,14,1f371_00025,2025-01-17_14-53-06,1.2668068408966064,17.44455599784851,121649,DESKTOP-KFJMPPQ,192.168.0.114,17.44455599784851,14
0.10452088,1737121987,checkpoint_000014,True,False,15,1f371_00025,2025-01-17_14-53-07,1.2235419750213623,18.668097972869873,121649,DESKTOP-KFJMPPQ,192.168.0.114,18.668097972869873,15
0.1035495,1737121988,checkpoint_000015,True,False,16,1f371_00025,2025-01-17_14-53-08,1.1888427734375,19.856940746307373,121649,DESKTOP-KFJMPPQ,192.168.0.114,19.856940746307373,16
0.10296424,1737121990,checkpoint_000016,True,False,17,1f371_00025,2025-01-17_14-53-10,1.1420137882232666,20.99895453453064,121649,DESKTOP-KFJMPPQ,192.168.0.114,20.99895453453064,17
0.1023138,1737121991,checkpoint_000017,True,False,18,1f371_00025,2025-01-17_14-53-11,1.1935691833496094,22.19252371788025,121649,DESKTOP-KFJMPPQ,192.168.0.114,22.19252371788025,18
0.10161169,1737121992,checkpoint_000018,True,False,19,1f371_00025,2025-01-17_14-53-12,1.1769731044769287,23.369496822357178,121649,DESKTOP-KFJMPPQ,192.168.0.114,23.369496822357178,19
0.10112816,1737121993,checkpoint_000019,True,False,20,1f371_00025,2025-01-17_14-53-13,1.2029733657836914,24.57247018814087,121649,DESKTOP-KFJMPPQ,192.168.0.114,24.57247018814087,20
0.10038225,1737121994,checkpoint_000020,True,False,21,1f371_00025,2025-01-17_14-53-14,1.2860004901885986,25.858470678329468,121649,DESKTOP-KFJMPPQ,192.168.0.114,25.858470678329468,21
0.099769086,1737121996,checkpoint_000021,True,False,22,1f371_00025,2025-01-17_14-53-16,1.239434003829956,27.097904682159424,121649,DESKTOP-KFJMPPQ,192.168.0.114,27.097904682159424,22
0.09910582,1737121997,checkpoint_000022,True,False,23,1f371_00025,2025-01-17_14-53-17,1.1914265155792236,28.289331197738647,121649,DESKTOP-KFJMPPQ,192.168.0.114,28.289331197738647,23
0.09837486,1737121998,checkpoint_000023,True,False,24,1f371_00025,2025-01-17_14-53-18,1.2204062938690186,29.509737491607666,121649,DESKTOP-KFJMPPQ,192.168.0.114,29.509737491607666,24
0.09785333,1737121999,checkpoint_000024,True,False,25,1f371_00025,2025-01-17_14-53-19,1.1358520984649658,30.645589590072632,121649,DESKTOP-KFJMPPQ,192.168.0.114,30.645589590072632,25
0.0972299,1737122000,checkpoint_000025,True,False,26,1f371_00025,2025-01-17_14-53-20,1.2062854766845703,31.851875066757202,121649,DESKTOP-KFJMPPQ,192.168.0.114,31.851875066757202,26
0.096454754,1737122002,checkpoint_000026,True,False,27,1f371_00025,2025-01-17_14-53-22,1.2030808925628662,33.05495595932007,121649,DESKTOP-KFJMPPQ,192.168.0.114,33.05495595932007,27
