loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.14937976,1737120137,checkpoint_000000,True,False,1,1f371_00016,2025-01-17_14-22-17,1.9209017753601074,1.9209017753601074,109028,DESKTOP-KFJMPPQ,192.168.0.114,1.9209017753601074,1
117.55092,1737120138,checkpoint_000001,True,False,2,1f371_00016,2025-01-17_14-22-18,1.2118890285491943,3.1327908039093018,109028,DESKTOP-KFJMPPQ,192.168.0.114,3.1327908039093018,2
0.109757364,1737120140,checkpoint_000002,True,False,3,1f371_00016,2025-01-17_14-22-20,1.2188737392425537,4.3516645431518555,109028,DESKTOP-KFJMPPQ,192.168.0.114,4.3516645431518555,3
0.100020945,1737120141,checkpoint_000003,True,False,4,1f371_00016,2025-01-17_14-22-21,1.2179830074310303,5.569647550582886,109028,DESKTOP-KFJMPPQ,192.168.0.114,5.569647550582886,4
0.091504976,1737120142,checkpoint_000004,True,False,5,1f371_00016,2025-01-17_14-22-22,1.1711132526397705,6.740760803222656,109028,DESKTOP-KFJMPPQ,192.168.0.114,6.740760803222656,5
0.08699684,1737120143,checkpoint_000005,True,False,6,1f371_00016,2025-01-17_14-22-23,1.2129342555999756,7.953695058822632,109028,DESKTOP-KFJMPPQ,192.168.0.114,7.953695058822632,6
0.08489226,1737120144,checkpoint_000006,True,False,7,1f371_00016,2025-01-17_14-22-24,1.1667962074279785,9.12049126625061,109028,DESKTOP-KFJMPPQ,192.168.0.114,9.12049126625061,7
0.08402224,1737120146,checkpoint_000007,True,False,8,1f371_00016,2025-01-17_14-22-26,1.2667241096496582,10.387215375900269,109028,DESKTOP-KFJMPPQ,192.168.0.114,10.387215375900269,8
0.083696224,1737120147,checkpoint_000008,True,False,9,1f371_00016,2025-01-17_14-22-27,1.265699863433838,11.652915239334106,109028,DESKTOP-KFJMPPQ,192.168.0.114,11.652915239334106,9
0.08358837,1737120148,checkpoint_000009,True,False,10,1f371_00016,2025-01-17_14-22-28,1.2683379650115967,12.921253204345703,109028,DESKTOP-KFJMPPQ,192.168.0.114,12.921253204345703,10
0.08355181,1737120150,checkpoint_000010,True,False,11,1f371_00016,2025-01-17_14-22-30,1.2063038349151611,14.127557039260864,109028,DESKTOP-KFJMPPQ,192.168.0.114,14.127557039260864,11
0.08353972,1737120151,checkpoint_000011,True,False,12,1f371_00016,2025-01-17_14-22-31,1.211716651916504,15.339273691177368,109028,DESKTOP-KFJMPPQ,192.168.0.114,15.339273691177368,12
0.08353693,1737120152,checkpoint_000012,True,False,13,1f371_00016,2025-01-17_14-22-32,1.1664206981658936,16.50569438934326,109028,DESKTOP-KFJMPPQ,192.168.0.114,16.50569438934326,13
