loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
75337.96,1737123710,checkpoint_000000,True,False,1,1f371_00032,2025-01-17_15-21-50,2.0400612354278564,2.0400612354278564,134971,DESKTOP-KFJMPPQ,192.168.0.114,2.0400612354278564,1
13135.067,1737123711,checkpoint_000001,True,False,2,1f371_00032,2025-01-17_15-21-51,1.2449781894683838,3.2850394248962402,134971,DESKTOP-KFJMPPQ,192.168.0.114,3.2850394248962402,2
3256.1284,1737123712,checkpoint_000002,True,False,3,1f371_00032,2025-01-17_15-21-52,1.2525887489318848,4.537628173828125,134971,DESKTOP-KFJMPPQ,192.168.0.114,4.537628173828125,3
982.2301,1737123714,checkpoint_000003,True,False,4,1f371_00032,2025-01-17_15-21-54,1.2482481002807617,5.785876274108887,134971,DESKTOP-KFJMPPQ,192.168.0.114,5.785876274108887,4
303.6526,1737123715,checkpoint_000004,True,False,5,1f371_00032,2025-01-17_15-21-55,1.1793968677520752,6.965273141860962,134971,DESKTOP-KFJMPPQ,192.168.0.114,6.965273141860962,5
80.02172,1737123716,checkpoint_000005,True,False,6,1f371_00032,2025-01-17_15-21-56,1.2583932876586914,8.223666429519653,134971,DESKTOP-KFJMPPQ,192.168.0.114,8.223666429519653,6
17.689236,1737123717,checkpoint_000006,True,False,7,1f371_00032,2025-01-17_15-21-57,1.2755961418151855,9.499262571334839,134971,DESKTOP-KFJMPPQ,192.168.0.114,9.499262571334839,7
3.3331802,1737123718,checkpoint_000007,True,False,8,1f371_00032,2025-01-17_15-21-58,1.2412660121917725,10.740528583526611,134971,DESKTOP-KFJMPPQ,192.168.0.114,10.740528583526611,8
0.60164446,1737123720,checkpoint_000008,True,False,9,1f371_00032,2025-01-17_15-22-00,1.2385475635528564,11.979076147079468,134971,DESKTOP-KFJMPPQ,192.168.0.114,11.979076147079468,9
0.181842,1737123721,checkpoint_000009,True,False,10,1f371_00032,2025-01-17_15-22-01,1.218146800994873,13.19722294807434,134971,DESKTOP-KFJMPPQ,192.168.0.114,13.19722294807434,10
0.12892517,1737123722,checkpoint_000010,True,False,11,1f371_00032,2025-01-17_15-22-02,1.1642343997955322,14.361457347869873,134971,DESKTOP-KFJMPPQ,192.168.0.114,14.361457347869873,11
0.12353108,1737123723,checkpoint_000011,True,False,12,1f371_00032,2025-01-17_15-22-03,1.210592269897461,15.572049617767334,134971,DESKTOP-KFJMPPQ,192.168.0.114,15.572049617767334,12
0.12299931,1737123724,checkpoint_000012,True,False,13,1f371_00032,2025-01-17_15-22-04,1.1652090549468994,16.737258672714233,134971,DESKTOP-KFJMPPQ,192.168.0.114,16.737258672714233,13
0.12293615,1737123726,checkpoint_000013,True,False,14,1f371_00032,2025-01-17_15-22-06,1.2835030555725098,18.020761728286743,134971,DESKTOP-KFJMPPQ,192.168.0.114,18.020761728286743,14
0.122972324,1737123727,checkpoint_000014,True,False,15,1f371_00032,2025-01-17_15-22-07,1.2214806079864502,19.242242336273193,134971,DESKTOP-KFJMPPQ,192.168.0.114,19.242242336273193,15
0.12285986,1737123728,checkpoint_000015,True,False,16,1f371_00032,2025-01-17_15-22-08,1.2111866474151611,20.453428983688354,134971,DESKTOP-KFJMPPQ,192.168.0.114,20.453428983688354,16
0.12277734,1737123729,checkpoint_000016,True,False,17,1f371_00032,2025-01-17_15-22-09,1.1567025184631348,21.61013150215149,134971,DESKTOP-KFJMPPQ,192.168.0.114,21.61013150215149,17
0.12268903,1737123731,checkpoint_000017,True,False,18,1f371_00032,2025-01-17_15-22-11,1.2117416858673096,22.8218731880188,134971,DESKTOP-KFJMPPQ,192.168.0.114,22.8218731880188,18
0.122599445,1737123732,checkpoint_000018,True,False,19,1f371_00032,2025-01-17_15-22-12,1.1551499366760254,23.977023124694824,134971,DESKTOP-KFJMPPQ,192.168.0.114,23.977023124694824,19
0.12251638,1737123733,checkpoint_000019,True,False,20,1f371_00032,2025-01-17_15-22-13,1.2524652481079102,25.229488372802734,134971,DESKTOP-KFJMPPQ,192.168.0.114,25.229488372802734,20
0.122543395,1737123734,checkpoint_000020,True,False,21,1f371_00032,2025-01-17_15-22-14,1.283958911895752,26.513447284698486,134971,DESKTOP-KFJMPPQ,192.168.0.114,26.513447284698486,21
0.122460224,1737123736,checkpoint_000021,True,False,22,1f371_00032,2025-01-17_15-22-16,1.219395399093628,27.732842683792114,134971,DESKTOP-KFJMPPQ,192.168.0.114,27.732842683792114,22
0.12244429,1737123737,checkpoint_000022,True,False,23,1f371_00032,2025-01-17_15-22-17,1.1882176399230957,28.92106032371521,134971,DESKTOP-KFJMPPQ,192.168.0.114,28.92106032371521,23
0.12226446,1737123738,checkpoint_000023,True,False,24,1f371_00032,2025-01-17_15-22-18,1.2385883331298828,30.159648656845093,134971,DESKTOP-KFJMPPQ,192.168.0.114,30.159648656845093,24
0.12221058,1737123739,checkpoint_000024,True,False,25,1f371_00032,2025-01-17_15-22-19,1.1739616394042969,31.33361029624939,134971,DESKTOP-KFJMPPQ,192.168.0.114,31.33361029624939,25
0.12214582,1737123740,checkpoint_000025,True,False,26,1f371_00032,2025-01-17_15-22-20,1.2225430011749268,32.556153297424316,134971,DESKTOP-KFJMPPQ,192.168.0.114,32.556153297424316,26
0.12202436,1737123742,checkpoint_000026,True,False,27,1f371_00032,2025-01-17_15-22-22,1.2389862537384033,33.79513955116272,134971,DESKTOP-KFJMPPQ,192.168.0.114,33.79513955116272,27
0.12206745,1737123743,checkpoint_000027,True,False,28,1f371_00032,2025-01-17_15-22-23,1.2389931678771973,35.03413271903992,134971,DESKTOP-KFJMPPQ,192.168.0.114,35.03413271903992,28
0.12184884,1737123744,checkpoint_000028,True,False,29,1f371_00032,2025-01-17_15-22-24,1.2257764339447021,36.25990915298462,134971,DESKTOP-KFJMPPQ,192.168.0.114,36.25990915298462,29
0.12178924,1737123745,checkpoint_000029,True,False,30,1f371_00032,2025-01-17_15-22-25,1.2108821868896484,37.47079133987427,134971,DESKTOP-KFJMPPQ,192.168.0.114,37.47079133987427,30
0.12168511,1737123746,checkpoint_000030,True,False,31,1f371_00032,2025-01-17_15-22-26,1.1712477207183838,38.64203906059265,134971,DESKTOP-KFJMPPQ,192.168.0.114,38.64203906059265,31
0.12162876,1737123748,checkpoint_000031,True,False,32,1f371_00032,2025-01-17_15-22-28,1.2241253852844238,39.866164445877075,134971,DESKTOP-KFJMPPQ,192.168.0.114,39.866164445877075,32
0.1215968,1737123749,checkpoint_000032,True,False,33,1f371_00032,2025-01-17_15-22-29,1.172107219696045,41.03827166557312,134971,DESKTOP-KFJMPPQ,192.168.0.114,41.03827166557312,33
0.121496424,1737123750,checkpoint_000033,True,False,34,1f371_00032,2025-01-17_15-22-30,1.271425724029541,42.30969738960266,134971,DESKTOP-KFJMPPQ,192.168.0.114,42.30969738960266,34
0.12128967,1737123751,checkpoint_000034,True,False,35,1f371_00032,2025-01-17_15-22-31,1.2126600742340088,43.52235746383667,134971,DESKTOP-KFJMPPQ,192.168.0.114,43.52235746383667,35
0.12126358,1737123753,checkpoint_000035,True,False,36,1f371_00032,2025-01-17_15-22-33,1.2265894412994385,44.74894690513611,134971,DESKTOP-KFJMPPQ,192.168.0.114,44.74894690513611,36
0.12115524,1737123754,checkpoint_000036,True,False,37,1f371_00032,2025-01-17_15-22-34,1.1672570705413818,45.91620397567749,134971,DESKTOP-KFJMPPQ,192.168.0.114,45.91620397567749,37
